CompositeKey,Project,MethodIndex,MethodName,MethodLength,EditDensity,AveUseDefDist,AveUseDefDist/MethodLength,MedDefUseDist,MedUseDefDist/MethodLength,CountLine,CompiledLine,PassedLine,CountStat,CompiledStat,PassedStat,PropLineCompiled,PropLinePassed,PropStatCompiled,PropStatPassed,cyclomatic,ncss,npath,cyc/length,ncss/length,npath/length,InstCoverage-missed,InstCoverage-covered,InstCoverage
druid196,druid,196,com.alibaba.druid.wall.WallUtils.isValidateSqlServer(String),2,13.5,1.5,0.75,1.5,0.75,27,5,4,27,11,11,0.185185185,0.148148148,0.407407407,0.407407407,1,3,1,0.5,1.5,0.5,0,8,1
druid263,druid,263,com.alibaba.druid.sql.parser.SQLExprParser.bitXor(),2,11,1.333333333,0.667,1,0.5,22,5,4,22,7,5,0.227272727,0.181818182,0.318181818,0.227272727,1,3,1,0.5,1.5,0.5,0,7,1
druid286,druid,286,com.alibaba.druid.pool.DruidDataSource.registerMbean(),2,10.5,1.5,0.75,1.5,0.75,21,1,0,21,6,4,0.047619048,0,0.285714286,0.19047619,2,8,2,1,4,1,0,10,1
druid325,druid,325,com.alibaba.druid.sql.ast.expr.SQLAllColumnExpr.accept0(SQLASTVisitor),2,11.5,1.5,0.75,1.5,0.75,23,8,8,23,16,16,0.347826087,0.347826087,0.695652174,0.695652174,1,3,-1,0.5,1.5,-0.5,0,8,1
druid364,druid,364,"com.alibaba.druid.sql.visitor.SQLEvalVisitorUtils.evalExpr(String,String,List<Object>)",2,6,1.5,0.75,1.5,0.75,12,1,1,12,4,4,0.083333333,0.083333333,0.333333333,0.333333333,1,3,1,0.5,1.5,0.5,0,8,1
druid379,druid,379,com.alibaba.druid.stat.DruidDataSourceStatManager.isRegisterToSystemProperty(),2,11,1,0.5,1,0.5,22,1,1,22,14,14,0.045454545,0.045454545,0.636363636,0.636363636,1,3,1,0.5,1.5,0.5,0,7,1
druid492,druid,492,com.alibaba.druid.sql.ast.expr.SQLDefaultExpr.accept0(SQLASTVisitor),2,10,1.5,0.75,1.5,0.75,20,5,3,20,13,8,0.25,0.15,0.65,0.4,1,3,-1,0.5,1.5,-0.5,0,8,1
druid502,druid,502,com.alibaba.druid.sql.visitor.SchemaStatVisitor.accept(List<?extendsSQLObject>),2,10.5,1.5,0.75,1.5,0.75,21,3,2,21,9,6,0.142857143,0.095238095,0.428571429,0.285714286,2,3,2,1,1.5,1,0,17,1
druid537,druid,537,com.alibaba.druid.sql.dialect.mysql.parser.MySqlExprParser.parseAliasExpr(String),2,10,1,0.5,1,0.5,20,0,0,20,9,8,0,0,0.45,0.4,1,3,1,0.5,1.5,0.5,0,13,1
druid654,druid,654,com.alibaba.druid.sql.parser.SQLExprParser.bitAnd(),2,8.5,1.333333333,0.667,1,0.5,17,4,3,17,4,4,0.235294118,0.176470588,0.235294118,0.235294118,1,3,1,0.5,1.5,0.5,0,7,1
druid701,druid,701,"com.alibaba.druid.mock.MockResultSet.updateObject(int,Object)",2,12,1.4,0.7,1,0.5,24,6,5,24,9,8,0.25,0.208333333,0.375,0.333333333,1,3,-1,0.5,1.5,-0.5,0,14,1
druid765,druid,765,com.alibaba.druid.sql.dialect.mysql.ast.expr.MySqlCharExpr.accept0(MySqlASTVisitor),2,9.5,1.5,0.75,1.5,0.75,19,4,3,19,12,9,0.210526316,0.157894737,0.631578947,0.473684211,1,3,-1,0.5,1.5,-0.5,0,8,1
druid785,druid,785,com.alibaba.druid.proxy.jdbc.StatementProxyImpl.setLastExecuteStartNano(),2,13.5,1.5,0.75,1.5,0.75,27,5,5,27,13,13,0.185185185,0.185185185,0.481481481,0.481481481,2,3,2,1,1.5,1,0,9,1
druid827,druid,827,"com.alibaba.druid.wall.WallUtils.isValidateSqlServer(String,WallConfig)",2,9.5,1.333333333,0.667,1,0.5,19,1,1,19,4,4,0.052631579,0.052631579,0.210526316,0.210526316,1,3,1,0.5,1.5,0.5,0,9,1
druid839,druid,839,com.alibaba.druid.sql.parser.SQLExprParser.isCharType(String),2,9,1.333333333,0.667,1,0.5,18,4,4,18,6,6,0.222222222,0.222222222,0.333333333,0.333333333,1,3,1,0.5,1.5,0.5,0,7,1
druid879,druid,879,com.alibaba.druid.support.json.JSONUtils.parse(String),2,7,1,0.5,1,0.5,14,1,1,14,4,4,0.071428571,0.071428571,0.285714286,0.285714286,1,3,1,0.5,1.5,0.5,0,8,1
druid942,druid,942,com.alibaba.druid.sql.parser.SQLExprParser.multiplicative(),2,6.5,1.333333333,0.667,1,0.5,13,1,1,13,4,4,0.076923077,0.076923077,0.307692308,0.307692308,1,3,1,0.5,1.5,0.5,0,7,1
gson13,gson,13,com.google.gson.internal.Excluder.isAnonymousOrLocal(Class<?>),2,78,1.666666667,0.833,2,1,156,12,12,156,54,49,0.076923077,0.076923077,0.346153846,0.314102564,3,2,2,1.5,1,1,0,14,1
gson26,gson,26,com.google.gson.stream.JsonWriter.beginObject(),2,86.5,1.5,0.75,1.5,0.75,173,27,12,173,75,51,0.156069364,0.069364162,0.433526012,0.294797688,1,3,1,0.5,1.5,0.5,0,7,1
gson34,gson,34,com.google.gson.TypeAdapter.fromJson(Reader),2,81.5,1.333333333,0.667,1,0.5,163,11,11,163,45,45,0.067484663,0.067484663,0.27607362,0.27607362,1,3,1,0.5,1.5,0.5,0,9,1
gson35,gson,35,"com.google.gson.Gson.fromJson(String,Class<T>)",2,70.5,1.2,0.6,1,0.5,141,14,14,141,39,38,0.09929078,0.09929078,0.276595745,0.269503546,1,3,1,0.5,1.5,0.5,0,10,1
gson37,gson,37,com.google.gson.internal.JavaVersion.determineMajorJavaVersion(),2,70.5,1,0.5,1,0.5,141,8,8,141,39,39,0.056737589,0.056737589,0.276595745,0.276595745,1,3,1,0.5,1.5,0.5,0,6,1
gson57,gson,57,"com.google.gson.internal.bind.TreeTypeAdapter.newFactoryWithMatchRawType(TypeToken<?>,Object)",2,74.5,1.4,0.7,1,0.5,149,12,12,149,46,44,0.080536913,0.080536913,0.308724832,0.295302013,1,3,1,0.5,1.5,0.5,0,17,1
jcodec148,jcodec,148,org.jcodec.common.model.Picture.fill(int),2,12.5,1.5,0.75,1.5,0.75,25,5,4,25,11,11,0.2,0.16,0.44,0.44,2,3,2,1,1.5,1,0,17,1
jcodec16,jcodec,16,org.jcodec.codecs.h264.decode.BlockInterpolator.initUnsafe(),2,8.5,1.5,0.75,1.5,0.75,17,1,1,17,9,6,0.058823529,0.058823529,0.529411765,0.352941176,1,35,1,0.5,17.5,0.5,0,133,1
jcodec300,jcodec,300,"org.jcodec.codecs.png.PNGDecoder.filterUp(byte[],int,byte[])",2,11,1.428571429,0.714,1,0.5,22,9,4,22,10,8,0.409090909,0.181818182,0.454545455,0.363636364,2,3,2,1,1.5,1,0,25,1
jcodec302,jcodec,302,"org.jcodec.codecs.h264.io.CAVLC.writeTrailingOnes(BitWriter,int[],int,int)",2,14.5,1.333333333,0.667,1,0.5,29,3,3,29,11,11,0.103448276,0.103448276,0.379310345,0.379310345,2,3,2,1,1.5,1,0,19,1
jcodec310,jcodec,310,"org.jcodec.codecs.h264.decode.MBlockDecoderBase.chromaDC(int,boolean,boolean,int[],int,int,MBType)",2,14.5,1.833333333,0.917,2,1,29,8,8,29,13,13,0.275862069,0.275862069,0.448275862,0.448275862,2,3,2,1,1.5,1,0,18,1
jcodec336,jcodec,336,"org.jcodec.containers.mp4.boxes.NodeBox.findFirstPath(NodeBox,Class<T>,String[])",2,10.5,1,0.5,1,0.5,21,1,1,21,3,3,0.047619048,0.047619048,0.142857143,0.142857143,2,3,2,1,1.5,1,0,15,1
jcodec371,jcodec,371,org.jcodec.codecs.h264.io.model.SeqParameterSet.getPicHeightInMbs(SeqParameterSet),2,11.5,1,0.5,1,0.5,23,4,4,23,8,8,0.173913043,0.173913043,0.347826087,0.347826087,2,3,2,1,1.5,1,1,13,0.928571429
jcodec396,jcodec,396,org.jcodec.common.io.FileChannelWrapper.setPosition(long),2,7.5,1.333333333,0.667,1,0.5,15,2,2,15,6,2,0.133333333,0.133333333,0.4,0.133333333,1,3,1,0.5,1.5,0.5,0,7,1
jcodec401,jcodec,401,org.jcodec.containers.mp4.boxes.AudioSampleEntry.getFormat(),2,9.5,1.285714286,0.643,1,0.5,19,1,1,19,8,8,0.052631579,0.052631579,0.421052632,0.421052632,1,2,1,0.5,1,0.5,1,20,0.952380952
jcodec409,jcodec,409,"org.jcodec.codecs.raw.RAWVideoDecoder.copy(ByteBuffer,byte[],int)",2,11,1.4,0.7,1,0.5,22,5,4,22,10,5,0.227272727,0.181818182,0.454545455,0.227272727,3,3,3,1.5,1.5,1.5,0,21,1
jcodec447,jcodec,447,org.jcodec.containers.mp4.boxes.TrakBox.getTrackType(TrakBox),2,15,1,0.5,1,0.5,30,1,1,30,3,3,0.033333333,0.033333333,0.1,0.1,2,3,2,1,1.5,1,2,13,0.866666667
jcodec51,jcodec,51,"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.copyCol(byte[],int,int,int,byte[])",2,9,1.5,0.75,1.5,0.75,18,3,3,18,10,6,0.166666667,0.166666667,0.555555556,0.333333333,2,3,2,1,1.5,1,0,18,1
jcodec73,jcodec,73,org.jcodec.common.io.VLCBuilder.getVLC(),2,9.5,1.6,0.8,2,1,19,0,0,19,5,5,0,0,0.263157895,0.263157895,1,9,1,0.5,4.5,0.5,0,14,1
jcodec80,jcodec,80,org.jcodec.codecs.h264.decode.BlockInterpolator.initSafe(),2,8.5,1.615384615,0.808,2,1,17,1,1,17,11,11,0.058823529,0.058823529,0.647058824,0.647058824,1,35,1,0.5,17.5,0.5,0,133,1
junit4204,junit4,204,org.junit.runners.BlockJUnit4ClassRunner.validateConstructor(List<Throwable>),2,14,1.5,0.75,1.5,0.75,28,0,0,28,0,0,0,0,0,0,1,3,-1,0.5,1.5,-0.5,0,7,1
junit4270,junit4,270,org.junit.experimental.categories.Categories.isAnyExcluded(Class<?>),2,13.5,1,0.5,1,0.5,27,4,0,27,7,0,0.148148148,0,0.259259259,0,2,3,1,1,1.5,0.5,0,14,1
junit4283,junit4,283,org.junit.experimental.theories.internal.BooleanSupplier.getValueSources(ParameterSignature),2,13,1,0.5,1,0.5,26,5,0,26,10,0,0.192307692,0,0.384615385,0,1,2,1,0.5,1,0.5,0,18,1
junit4287,junit4,287,org.junit.runners.BlockJUnit4ClassRunner.validatePublicConstructor(List<Throwable>),2,13.5,1.666666667,0.833,2,1,27,0,0,27,0,0,0,0,0,0,2,3,2,1,1.5,1,0,12,1
junit4296,junit4,296,junit.framework.JUnit4TestAdapter.getDescription(),2,10.5,1.333333333,0.667,1,0.5,21,2,2,21,6,6,0.095238095,0.095238095,0.285714286,0.285714286,1,3,1,0.5,1.5,0.5,0,8,1
junit4299,junit4,299,org.junit.internal.runners.MethodValidator.assertValid(),2,9,1.5,0.75,1.5,0.75,18,1,0,18,14,0,0.055555556,0,0.777777778,0,2,3,2,1,1.5,1,0,11,1
junit4363,junit4,363,"org.junit.Assert.assertEquals(String,long,long)",2,15,1.6,0.8,2,1,30,3,2,30,21,17,0.1,0.066666667,0.7,0.566666667,2,3,2,1,1.5,1,6,5,0.454545455
junit4368,junit4,368,"junit.framework.Assert.assertTrue(String,boolean)",2,15,1.5,0.75,1.5,0.75,30,6,4,30,20,16,0.2,0.133333333,0.666666667,0.533333333,2,3,2,1,1.5,1,2,3,0.6
junit4371,junit4,371,org.junit.runners.model.NoGenericTypeParametersValidator.validate(List<Throwable>),2,10,1.5,0.75,1.5,0.75,20,2,2,20,11,11,0.1,0.1,0.55,0.55,2,3,2,1,1.5,1,0,23,1
junit4375,junit4,375,org.junit.rules.ExpectedException.missingExceptionMessage(),2,11.5,1.333333333,0.667,1,0.5,23,0,0,23,0,0,0,0,0,0,1,3,1,0.5,1.5,0.5,0,15,1
junit4378,junit4,378,"org.junit.experimental.categories.Categories.hasAssignableTo(Set<Class<?>>,Class<?>)",2,15,1.333333333,0.667,1,0.5,30,4,4,30,12,12,0.133333333,0.133333333,0.4,0.4,3,5,3,1.5,2.5,1.5,0,19,1
junit4392,junit4,392,org.junit.experimental.categories.Categories.getExcludedCategory(Class<?>),2,7.5,1,0.5,1,0.5,15,1,1,15,5,5,0.066666667,0.066666667,0.333333333,0.333333333,2,3,2,1,1.5,1,0,13,1
junit4418,junit4,418,org.junit.internal.builders.AnnotatedBuilder.getEnclosingClassForNonStaticMemberClass(Class<?>),2,15.5,1.333333333,0.667,1,0.5,31,3,3,31,11,11,0.096774194,0.096774194,0.35483871,0.35483871,3,5,3,1.5,2.5,1.5,0,12,1
junit4419,junit4,419,org.junit.internal.runners.ErrorReportingRunner.run(RunNotifier),2,11.5,1.5,0.75,1.5,0.75,23,4,4,23,10,10,0.173913043,0.173913043,0.434782609,0.434782609,2,3,2,1,1.5,1,0,17,1
junit4424,junit4,424,org.junit.rules.DisableOnDebug.isDebugging(List<String>),2,16.5,1,0.5,1,0.5,33,4,4,33,19,19,0.121212121,0.121212121,0.575757576,0.575757576,4,5,4,2,2.5,2,0,23,1
junit4441,junit4,441,org.junit.experimental.theories.ParameterSignature.signatures(Method),2,11,1.333333333,0.667,1,0.5,22,0,0,22,7,7,0,0,0.318181818,0.318181818,1,2,1,0.5,1,0.5,0,6,1
junit4448,junit4,448,junit.runner.BaseTestRunner.getPreferencesFile(),2,18.5,1,0.5,1,0.5,37,0,0,37,0,0,0,0,0,0,1,3,1,0.5,1.5,0.5,0,9,1
junit4461,junit4,461,org.junit.internal.TextListener.printHeader(long),2,13.5,1.75,0.875,2,1,27,0,0,27,0,0,0,0,0,0,1,3,-1,0.5,1.5,-0.5,0,17,1
junit4471,junit4,471,junit.framework.Assert.assertNull(Object),2,15,1.666666667,0.833,2,1,30,3,3,30,18,18,0.1,0.1,0.6,0.6,2,3,2,1,1.5,1,11,3,0.214285714
junit4484,junit4,484,org.junit.internal.matchers.ThrowableCauseMatcher.describeTo(Description),2,11,1.666666667,0.833,2,1,22,7,7,22,8,8,0.318181818,0.318181818,0.363636364,0.363636364,1,3,-1,0.5,1.5,-0.5,0,10,1
junit4492,junit4,492,org.junit.rules.Stopwatch.starting(),2,13,1.333333333,0.667,1,0.5,26,8,8,26,13,13,0.307692308,0.307692308,0.5,0.5,1,3,-1,0.5,1.5,-0.5,0,9,1
junit4493,junit4,493,"org.junit.Assert.assertEquals(String,float,float,float)",2,11.5,1.5,0.75,1.5,0.75,23,2,2,23,14,14,0.086956522,0.086956522,0.608695652,0.608695652,2,3,2,1,1.5,1,6,6,0.5
junit4516,junit4,516,"org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnParameterizedType(ParameterizedType,List<Throwable>)",2,9,1.5,0.75,1.5,0.75,18,3,3,18,8,8,0.166666667,0.166666667,0.444444444,0.444444444,2,3,2,1,1.5,1,0,22,1
junit4524,junit4,524,"org.junit.runner.Request.method(Class<?>,String)",2,13,1.25,0.625,1,0.5,26,0,0,26,0,0,0,0,0,0,1,3,1,0.5,1.5,0.5,0,9,1
junit4530,junit4,530,"org.junit.Assert.assertTrue(String,boolean)",2,9,1.5,0.75,1.5,0.75,18,4,4,18,10,10,0.222222222,0.222222222,0.555555556,0.555555556,2,3,2,1,1.5,1,2,3,0.6
junit4534,junit4,534,"org.junit.Assert.formatClassAndValue(Object,String)",2,13,1.25,0.625,1,0.5,26,0,0,26,6,6,0,0,0.230769231,0.230769231,2,3,2,1,1.5,1,0,21,1
junit4538,junit4,538,org.junit.internal.runners.model.EachTestNotifier.addMultipleFailureException(MultipleFailureException),2,17,1.333333333,0.667,1,0.5,34,0,0,34,0,0,0,0,0,0,2,3,2,1,1.5,1,0,16,1
junit4542,junit4,542,"org.junit.experimental.max.MaxCore.run(Request,JUnitCore)",2,11.5,1.6,0.8,2,1,23,3,0,23,8,0,0.130434783,0,0.347826087,0,1,3,1,0.5,1.5,0.5,0,12,1
junit4545,junit4,545,junit.framework.Assert.failSame(String),2,9.5,1,0.5,1,0.5,19,3,3,19,11,11,0.157894737,0.157894737,0.578947368,0.578947368,2,3,2,1,1.5,1,19,4,0.173913043
junit4574,junit4,574,org.junit.internal.Throwables.initGetSuppressed(),2,7.5,1,0.5,1,0.5,15,1,1,15,7,7,0.066666667,0.066666667,0.466666667,0.466666667,2,4,4,1,2,2,3,6,0.666666667
junit4590,junit4,590,"org.junit.experimental.ParallelComputer.getRunner(RunnerBuilder,Class<?>)",2,10,1.166666667,0.583,1,0.5,20,0,0,20,2,2,0,0,0.1,0.1,2,3,2,1,1.5,1,0,13,1
junit4593,junit4,593,"org.junit.internal.runners.rules.RuleMemberValidator.validateMember(FrameworkMember<?>,List<Throwable>)",2,14.5,1.6,0.8,2,1,29,6,6,29,18,18,0.206896552,0.206896552,0.620689655,0.620689655,2,3,2,1,1.5,1,0,19,1
junit4599,junit4,599,org.junit.internal.matchers.ThrowableMessageMatcher.describeTo(Description),2,11.5,1.666666667,0.833,2,1,23,5,5,23,15,15,0.217391304,0.217391304,0.652173913,0.652173913,1,3,-1,0.5,1.5,-0.5,0,10,1
junit4602,junit4,602,org.junit.experimental.theories.internal.ParameterizedAssertionError.stringValueOf(Object),2,11,1,0.5,1,0.5,22,2,2,22,9,9,0.090909091,0.090909091,0.409090909,0.409090909,2,4,4,1,2,2,0,6,1
junit4606,junit4,606,org.junit.runner.Result.writeObject(ObjectOutputStream),2,8.5,1.333333333,0.667,1,0.5,17,3,3,17,10,10,0.176470588,0.176470588,0.588235294,0.588235294,1,3,-1,0.5,1.5,-0.5,0,9,1
junit4638,junit4,638,junit.framework.ComparisonCompactor.computeCommonSuffix(),2,14,1.583333333,0.792,2,1,28,5,5,28,10,10,0.178571429,0.178571429,0.357142857,0.357142857,2,3,2,1,1.5,1,0,53,1
junit4647,junit4,647,junit.textui.ResultPrinter.printHeader(long),2,10,1.75,0.875,2,1,20,6,6,20,12,12,0.3,0.3,0.6,0.6,1,3,-1,0.5,1.5,-0.5,0,17,1
junit4649,junit4,649,"org.junit.Assert.assertNotEquals(String,Object,Object)",2,12.5,1.5,0.75,1.5,0.75,25,1,1,25,11,11,0.04,0.04,0.44,0.44,2,3,2,1,1.5,1,3,5,0.625
junit4650,junit4,650,"org.junit.internal.runners.TestClass.isShadowed(Method,List<Method>)",2,6.5,1.5,0.75,1.5,0.75,13,1,1,13,6,6,0.076923077,0.076923077,0.461538462,0.461538462,3,5,3,1.5,2.5,1.5,2,18,0.9
junit4655,junit4,655,"junit.framework.Assert.assertNotSame(String,Object,Object)",2,11,1.333333333,0.667,1,0.5,22,6,6,22,17,17,0.272727273,0.272727273,0.772727273,0.772727273,2,3,2,1,1.5,1,2,4,0.666666667
junit4666,junit4,666,org.junit.internal.runners.MethodValidator.validateStaticMethods(),2,19,1.5,0.75,1.5,0.75,38,8,8,38,14,14,0.210526316,0.210526316,0.368421053,0.368421053,1,3,-1,0.5,1.5,-0.5,0,9,1
junit4668,junit4,668,org.junit.experimental.max.MaxCore.getMalformedTestClass(Description),2,15.5,1,0.5,1,0.5,31,2,2,31,8,8,0.064516129,0.064516129,0.258064516,0.258064516,2,4,4,1,2,2,3,7,0.7
junit4675,junit4,675,"org.junit.internal.Classes.getClass(String,Class<?>)",2,10,1.5,0.75,1.5,0.75,20,3,3,20,6,6,0.15,0.15,0.3,0.3,2,3,2,1,1.5,1,3,10,0.769230769
mybatis-3137,mybatis-3,137,org.apache.ibatis.mapping.BoundSql.hasAdditionalParameter(String),2,19,1.333333333,0.667,1,0.5,38,2,2,38,5,5,0.052631579,0.052631579,0.131578947,0.131578947,1,3,1,0.5,1.5,0.5,0,11,1
mybatis-3155,mybatis-3,155,"org.apache.ibatis.cache.decorators.WeakCache.putObject(Object,Object)",2,18,1.833333333,0.917,2,1,36,15,14,36,22,21,0.416666667,0.388888889,0.611111111,0.583333333,1,3,-1,0.5,1.5,-0.5,0,15,1
mybatis-3181,mybatis-3,181,org.apache.ibatis.cache.TransactionalCacheManager.commit(),2,14.5,1,0.5,1,0.5,29,5,5,29,17,17,0.172413793,0.172413793,0.586206897,0.586206897,2,3,2,1,1.5,1,0,16,1
mybatis-3186,mybatis-3,186,org.apache.ibatis.scripting.xmltags.TextSqlNode.apply(DynamicContext),2,10.5,1.333333333,0.667,1,0.5,21,3,3,21,2,2,0.142857143,0.142857143,0.095238095,0.095238095,1,4,1,0.5,2,0.5,0,17,1
mybatis-3209,mybatis-3,209,org.apache.ibatis.scripting.LanguageDriverRegistry.setDefaultDriverClass(Class<?>),2,17.5,1.5,0.75,1.5,0.75,35,9,9,35,25,22,0.257142857,0.257142857,0.714285714,0.628571429,1,3,-1,0.5,1.5,-0.5,0,7,1
mybatis-3237,mybatis-3,237,org.apache.ibatis.cache.decorators.SoftCache.removeGarbageCollectedItems(),2,18.5,1.333333333,0.667,1,0.5,37,5,0,37,21,0,0.135135135,0,0.567567568,0,2,4,2,1,2,1,0,15,1
mybatis-3248,mybatis-3,248,org.apache.ibatis.cache.decorators.WeakCache.removeGarbageCollectedItems(),2,19.5,1.333333333,0.667,1,0.5,39,3,2,39,21,11,0.076923077,0.051282051,0.538461538,0.282051282,2,4,2,1,2,1,0,15,1
mybatis-3249,mybatis-3,249,"org.apache.ibatis.executor.resultset.DefaultResultSetHandler.validateResultMapsCount(ResultSetWrapper,int)",2,15.5,1.333333333,0.667,1,0.5,31,1,1,31,14,14,0.032258065,0.032258065,0.451612903,0.451612903,3,3,3,1.5,1.5,1.5,16,6,0.272727273
mybatis-3294,mybatis-3,294,"org.apache.ibatis.cache.decorators.LruCache.putObject(Object,Object)",2,9,1.4,0.7,1,0.5,18,7,7,18,13,13,0.388888889,0.388888889,0.722222222,0.722222222,1,3,-1,0.5,1.5,-0.5,0,9,1
mybatis-3325,mybatis-3,325,org.apache.ibatis.executor.ErrorContext.resource(String),2,18,1.333333333,0.667,1,0.5,36,9,9,36,16,16,0.25,0.25,0.444444444,0.444444444,1,3,1,0.5,1.5,0.5,0,5,1
mybatis-362,mybatis-3,62,"org.apache.ibatis.scripting.xmltags.XMLLanguageDriver.createSqlSource(Configuration,XNode,Class<?>)",2,16.5,1,0.5,1,0.5,33,3,0,33,5,0,0.090909091,0,0.151515152,0,1,3,1,0.5,1.5,0.5,0,10,1
mybatis-365,mybatis-3,65,"org.apache.ibatis.cache.decorators.SoftCache.putObject(Object,Object)",2,14.5,1.833333333,0.917,2,1,29,8,1,29,18,1,0.275862069,0.034482759,0.620689655,0.034482759,1,3,-1,0.5,1.5,-0.5,0,14,1
mybatis-379,mybatis-3,79,org.apache.ibatis.binding.MapperProxyFactory.newInstance(SqlSession),2,17,1.2,0.6,1,0.5,34,4,4,34,13,13,0.117647059,0.117647059,0.382352941,0.382352941,1,3,1,0.5,1.5,0.5,0,13,1
opennlp103,opennlp,103,opennlp.tools.util.StringUtil.toLowerCase(CharSequence),2,24,1,0.5,1,0.5,48,6,6,48,10,10,0.125,0.125,0.208333333,0.208333333,2,5,2,1,2.5,1,0,24,1
opennlp139,opennlp,139,opennlp.tools.util.Version.toString(),2,26.5,1.333333333,0.667,1,0.5,53,8,8,53,21,21,0.150943396,0.150943396,0.396226415,0.396226415,2,2,2,1,1,1,2,26,0.928571429
opennlp163,opennlp,163,"opennlp.tools.util.featuregen.AggregatedFeatureGenerator.createFeatures(List<String>,String[],int,String[])",2,26.5,1.666666667,0.833,2,1,53,6,6,53,22,22,0.113207547,0.113207547,0.41509434,0.41509434,2,3,2,1,1.5,1,0,19,1
opennlp189,opennlp,189,"opennlp.tools.ml.model.UniformPrior.setLabels(String[],String[])",2,21,1.5,0.75,1.5,0.75,42,10,10,42,28,28,0.238095238,0.238095238,0.666666667,0.666666667,1,3,-1,0.5,1.5,-0.5,0,13,1
opennlp27,opennlp,27,"opennlp.tools.ml.model.UniformPrior.logPrior(double[],int[],float[])",2,25,1.5,0.75,1.5,0.75,50,9,4,50,29,15,0.18,0.08,0.58,0.3,2,3,2,1,1.5,1,0,14,1
opennlp50,opennlp,50,opennlp.tools.util.StringUtil.isWhitespace(char),2,22.5,1.5,0.75,1.5,0.75,45,1,1,45,14,14,0.022222222,0.022222222,0.311111111,0.311111111,2,2,1,1,1,0.5,0,11,1
opennlp65,opennlp,65,"opennlp.tools.util.featuregen.AggregatedFeatureGenerator.updateAdaptiveData(String[],String[])",2,26,1.5,0.75,1.5,0.75,52,8,8,52,23,23,0.153846154,0.153846154,0.442307692,0.442307692,2,3,2,1,1.5,1,0,17,1
opennlp93,opennlp,93,opennlp.tools.ml.maxent.GISTrainer.display(String),2,27.5,1.5,0.75,1.5,0.75,55,8,8,55,34,34,0.145454545,0.145454545,0.618181818,0.618181818,2,3,2,1,1.5,1,0,7,1
spark12,spark,12,"spark.Service.addRoute(HttpMethod,RouteImpl)",2,89.5,1.8,0.9,2,1,179,40,0,179,133,0,0.223463687,0,0.74301676,0,1,3,-1,0.5,1.5,-0.5,0,11,1
spark15,spark,15,spark.resource.AbstractFileResolvingResource.getFile(),2,92,1.333333333,0.667,1,0.5,184,20,0,184,58,0,0.108695652,0,0.315217391,0,1,3,1,0.5,1.5,0.5,0,8,1
spark19,spark,19,"spark.Service.addFilter(HttpMethod,FilterImpl)",2,91,1.8,0.9,2,1,182,52,0,182,117,0,0.285714286,0,0.642857143,0,1,3,-1,0.5,1.5,-0.5,0,11,1
spatial4j75,spatial4j,75,org.locationtech.spatial4j.shape.jts.JtsShapeFactory.normX(double),2,59.5,1.25,0.625,1,0.5,119,23,23,119,50,50,0.193277311,0.193277311,0.420168067,0.420168067,1,3,1,0.5,1.5,0.5,0,10,1
druid126,druid,126,com.alibaba.druid.pool.DruidDataSourceFactory.createDataSource(Map),3,6,1.666666667,0.556,2,0.666666667,18,2,2,18,5,3,0.111111111,0.111111111,0.277777778,0.166666667,1,4,1,0.333333333,1.333333333,0.333333333,0,9,1
druid209,druid,209,com.alibaba.druid.sql.ast.expr.SQLIdentifierExpr.accept0(SQLASTVisitor),3,4.666666667,2,0.667,2,0.666666667,14,2,1,14,5,4,0.142857143,0.071428571,0.357142857,0.285714286,1,3,-1,0.333333333,1,-0.333333333,0,8,1
druid296,druid,296,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl.configFromProperties(Properties),3,6,1.6,0.533,1,0.333333333,18,2,2,18,6,5,0.111111111,0.111111111,0.333333333,0.277777778,3,4,3,1,1.333333333,1,0,13,1
druid307,druid,307,com.alibaba.druid.sql.parser.SQLStatementParser.parseSelect(),3,5.333333333,1.5,0.5,1,0.333333333,16,2,0,16,5,2,0.125,0,0.3125,0.125,1,4,1,0.333333333,1.333333333,0.333333333,0,13,1
druid337,druid,337,com.alibaba.druid.sql.parser.SQLExprParser.createColumnDefinition(),3,4.333333333,1.666666667,0.556,2,0.666666667,13,4,2,13,8,6,0.307692308,0.153846154,0.615384615,0.461538462,1,4,1,0.333333333,1.333333333,0.333333333,0,10,1
druid389,druid,389,com.alibaba.druid.sql.ast.statement.SQLTruncateStatement.addTableSource(SQLName),3,5.333333333,1.8,0.6,2,0.666666667,16,4,2,16,9,9,0.25,0.125,0.5625,0.5625,1,4,-1,0.333333333,1.333333333,-0.333333333,0,14,1
druid428,druid,428,com.alibaba.druid.support.logging.LogFactory.getLog(String),3,4.666666667,1.4,0.467,1,0.333333333,14,1,1,14,7,7,0.071428571,0.071428571,0.5,0.5,2,4,3,0.666666667,1.333333333,1,18,10,0.357142857
druid461,druid,461,com.alibaba.druid.pool.DruidPooledConnection.getCatalog(),3,7.666666667,2,0.667,2,0.666666667,23,4,4,23,11,11,0.173913043,0.173913043,0.47826087,0.47826087,1,3,1,0.333333333,1,0.333333333,0,6,1
